01-OpHi,01-OpLo,01-OpCl,01-Vol,02-OpHi,02-OpLo,02-OpCl,02-Vol,03-OpHi,03-OpLo,03-OpCl,03-Vol,04-OpHi,04-OpLo,04-OpCl,04-Vol,05-OpHi,05-OpLo,05-OpCl,05-Vol,06-OpHi,06-OpLo,06-OpCl,06-Vol,07-OpHi,07-OpLo,07-OpCl,07-Vol,08-OpHi,08-OpLo,08-OpCl,08-Vol,09-OpHi,09-OpLo,09-OpCl,09-Vol,10-OpHi,10-OpLo,10-OpCl,10-Vol,11-OpHi,11-OpLo,11-OpCl,11-Vol,12-OpHi,12-OpLo,12-OpCl,12-Vol,13-OpHi,13-OpLo,13-OpCl,13-Vol,14-OpHi,14-OpLo,14-OpCl,14-Vol,15-OpHi,15-OpLo,15-OpCl,15-Vol,StdSlpSMA13,StdSlpSMA55,Max13m,Min13m
0.946005,0.000222,0.310392,0.076301,1.000000,0.132322,0.401651,0.021688,1.000000,0.255839,0.311153,0.580512,1.000000,0.002431,0.312068,0.090845,0.690504,0.001106,0.145450,0.877271,1.000000,0.242863,0.477889,0.012766,1.000000,0.000000,0.310392,0.000051,0.999431,0.000000,0.310088,0.148414,1.000000,0.000000,0.310392,0.744286,1.000000,0.000220,0.310543,0.080535,1.000000,0.000000,0.310392,0.539606,0.665866,0.000000,0.132320,0.203700,1.000000,0.000000,0.310392,0.123880,1.000000,0.000000,0.310392,0.092577,0.976372,0.197652,0.446708,0.378752,0.583490,0.602818,0.128604,0.999905
0.946005,0.000000,0.281616,0.730991,0.946005,0.000222,0.310392,0.076301,1.000000,0.132322,0.401651,0.021688,1.000000,0.255839,0.311153,0.580512,1.000000,0.002431,0.312068,0.090845,0.690504,0.001106,0.145450,0.877271,1.000000,0.242863,0.477889,0.012766,1.000000,0.000000,0.310392,0.000051,0.999431,0.000000,0.310088,0.148414,1.000000,0.000000,0.310392,0.744286,1.000000,0.000220,0.310543,0.080535,1.000000,0.000000,0.310392,0.539606,0.665866,0.000000,0.132320,0.203700,1.000000,0.000000,0.310392,0.123880,1.000000,0.000000,0.310392,0.092577,0.588918,0.612883,0.128731,0.968883
0.999713,0.041742,0.339180,0.482749,0.946005,0.000000,0.281616,0.730991,0.946005,0.000222,0.310392,0.076301,1.000000,0.132322,0.401651,0.021688,1.000000,0.255839,0.311153,0.580512,1.000000,0.002431,0.312068,0.090845,0.690504,0.001106,0.145450,0.877271,1.000000,0.242863,0.477889,0.012766,1.000000,0.000000,0.310392,0.000051,0.999431,0.000000,0.310088,0.148414,1.000000,0.000000,0.310392,0.744286,1.000000,0.000220,0.310543,0.080535,1.000000,0.000000,0.310392,0.539606,0.665866,0.000000,0.132320,0.203700,1.000000,0.000000,0.310392,0.123880,0.566729,0.596994,0.104931,0.950948
0.988990,0.000000,0.310392,0.173141,0.999713,0.041742,0.339180,0.482749,0.946005,0.000000,0.281616,0.730991,0.946005,0.000222,0.310392,0.076301,1.000000,0.132322,0.401651,0.021688,1.000000,0.255839,0.311153,0.580512,1.000000,0.002431,0.312068,0.090845,0.690504,0.001106,0.145450,0.877271,1.000000,0.242863,0.477889,0.012766,1.000000,0.000000,0.310392,0.000051,0.999431,0.000000,0.310088,0.148414,1.000000,0.000000,0.310392,0.744286,1.000000,0.000220,0.310543,0.080535,1.000000,0.000000,0.310392,0.539606,0.665866,0.000000,0.132320,0.203700,0.566729,0.596994,0.128731,0.968883
0.945718,0.000000,0.281463,0.434205,0.988990,0.000000,0.310392,0.173141,0.999713,0.041742,0.339180,0.482749,0.946005,0.000000,0.281616,0.730991,0.946005,0.000222,0.310392,0.076301,1.000000,0.132322,0.401651,0.021688,1.000000,0.255839,0.311153,0.580512,1.000000,0.002431,0.312068,0.090845,0.690504,0.001106,0.145450,0.877271,1.000000,0.242863,0.477889,0.012766,1.000000,0.000000,0.310392,0.000051,0.999431,0.000000,0.310088,0.148414,1.000000,0.000000,0.310392,0.744286,1.000000,0.000220,0.310543,0.080535,1.000000,0.000000,0.310392,0.539606,0.577504,0.607166,0.128731,0.968883
0.992870,0.000000,0.306592,0.100294,0.945718,0.000000,0.281463,0.434205,0.988990,0.000000,0.310392,0.173141,0.999713,0.041742,0.339180,0.482749,0.946005,0.000000,0.281616,0.730991,0.946005,0.000222,0.310392,0.076301,1.000000,0.132322,0.401651,0.021688,1.000000,0.255839,0.311153,0.580512,1.000000,0.002431,0.312068,0.090845,0.690504,0.001106,0.145450,0.877271,1.000000,0.242863,0.477889,0.012766,1.000000,0.000000,0.310392,0.000051,0.999431,0.000000,0.310088,0.148414,1.000000,0.000000,0.310392,0.744286,1.000000,0.000220,0.310543,0.080535,0.578913,0.608503,0.104805,0.950852
1.000000,0.047254,0.342982,0.799535,0.992870,0.000000,0.306592,0.100294,0.945718,0.000000,0.281463,0.434205,0.988990,0.000000,0.310392,0.173141,0.999713,0.041742,0.339180,0.482749,0.946005,0.000000,0.281616,0.730991,0.946005,0.000222,0.310392,0.076301,1.000000,0.132322,0.401651,0.021688,1.000000,0.255839,0.311153,0.580512,1.000000,0.002431,0.312068,0.090845,0.690504,0.001106,0.145450,0.877271,1.000000,0.242863,0.477889,0.012766,1.000000,0.000000,0.310392,0.000051,0.999431,0.000000,0.310088,0.148414,1.000000,0.000000,0.310392,0.744286,0.566729,0.604260,0.101662,0.948484
0.781240,0.000000,0.193806,0.113401,1.000000,0.047254,0.342982,0.799535,0.992870,0.000000,0.306592,0.100294,0.945718,0.000000,0.281463,0.434205,0.988990,0.000000,0.310392,0.173141,0.999713,0.041742,0.339180,0.482749,0.946005,0.000000,0.281616,0.730991,0.946005,0.000222,0.310392,0.076301,1.000000,0.132322,0.401651,0.021688,1.000000,0.255839,0.311153,0.580512,1.000000,0.002431,0.312068,0.090845,0.690504,0.001106,0.145450,0.877271,1.000000,0.242863,0.477889,0.012766,1.000000,0.000000,0.310392,0.000051,0.999431,0.000000,0.310088,0.148414,0.609986,0.647716,0.128604,0.957414
1.000000,0.000000,0.310392,0.004337,0.781240,0.000000,0.193806,0.113401,1.000000,0.047254,0.342982,0.799535,0.992870,0.000000,0.306592,0.100294,0.945718,0.000000,0.281463,0.434205,0.988990,0.000000,0.310392,0.173141,0.999713,0.041742,0.339180,0.482749,0.946005,0.000000,0.281616,0.730991,0.946005,0.000222,0.310392,0.076301,1.000000,0.132322,0.401651,0.021688,1.000000,0.255839,0.311153,0.580512,1.000000,0.002431,0.312068,0.090845,0.690504,0.001106,0.145450,0.877271,1.000000,0.242863,0.477889,0.012766,1.000000,0.000000,0.310392,0.000051,0.672145,0.647824,0.031927,0.884557
1.000000,0.000000,0.310392,0.007305,1.000000,0.000000,0.310392,0.004337,0.781240,0.000000,0.193806,0.113401,1.000000,0.047254,0.342982,0.799535,0.992870,0.000000,0.306592,0.100294,0.945718,0.000000,0.281463,0.434205,0.988990,0.000000,0.310392,0.173141,0.999713,0.041742,0.339180,0.482749,0.946005,0.000000,0.281616,0.730991,0.946005,0.000222,0.310392,0.076301,1.000000,0.132322,0.401651,0.021688,1.000000,0.255839,0.311153,0.580512,1.000000,0.002431,0.312068,0.090845,0.690504,0.001106,0.145450,0.877271,1.000000,0.242863,0.477889,0.012766,0.570555,0.622325,0.120444,0.951265
0.997504,0.000000,0.309061,0.001365,1.000000,0.000000,0.310392,0.007305,1.000000,0.000000,0.310392,0.004337,0.781240,0.000000,0.193806,0.113401,1.000000,0.047254,0.342982,0.799535,0.992870,0.000000,0.306592,0.100294,0.945718,0.000000,0.281463,0.434205,0.988990,0.000000,0.310392,0.173141,0.999713,0.041742,0.339180,0.482749,0.946005,0.000000,0.281616,0.730991,0.946005,0.000222,0.310392,0.076301,1.000000,0.132322,0.401651,0.021688,1.000000,0.255839,0.311153,0.580512,1.000000,0.002431,0.312068,0.090845,0.690504,0.001106,0.145450,0.877271,0.611836,0.645941,0.031927,0.884557
0.930200,0.000000,0.273344,0.060937,0.997504,0.000000,0.309061,0.001365,1.000000,0.000000,0.310392,0.007305,1.000000,0.000000,0.310392,0.004337,0.781240,0.000000,0.193806,0.113401,1.000000,0.047254,0.342982,0.799535,0.992870,0.000000,0.306592,0.100294,0.945718,0.000000,0.281463,0.434205,0.988990,0.000000,0.310392,0.173141,0.999713,0.041742,0.339180,0.482749,0.946005,0.000000,0.281616,0.730991,0.946005,0.000222,0.310392,0.076301,1.000000,0.132322,0.401651,0.021688,1.000000,0.255839,0.311153,0.580512,1.000000,0.002431,0.312068,0.090845,0.625928,0.717667,0.030825,0.883727
1.000000,0.177334,0.432010,0.591153,0.930200,0.000000,0.273344,0.060937,0.997504,0.000000,0.309061,0.001365,1.000000,0.000000,0.310392,0.007305,1.000000,0.000000,0.310392,0.004337,0.781240,0.000000,0.193806,0.113401,1.000000,0.047254,0.342982,0.799535,0.992870,0.000000,0.306592,0.100294,0.945718,0.000000,0.281463,0.434205,0.988990,0.000000,0.310392,0.173141,0.999713,0.041742,0.339180,0.482749,0.946005,0.000000,0.281616,0.730991,0.946005,0.000222,0.310392,0.076301,1.000000,0.132322,0.401651,0.021688,1.000000,0.255839,0.311153,0.580512,0.622860,0.616064,0.000000,0.860876
0.773350,0.120979,0.393828,0.377034,1.000000,0.177334,0.432010,0.591153,0.930200,0.000000,0.273344,0.060937,0.997504,0.000000,0.309061,0.001365,1.000000,0.000000,0.310392,0.007305,1.000000,0.000000,0.310392,0.004337,0.781240,0.000000,0.193806,0.113401,1.000000,0.047254,0.342982,0.799535,0.992870,0.000000,0.306592,0.100294,0.945718,0.000000,0.281463,0.434205,0.988990,0.000000,0.310392,0.173141,0.999713,0.041742,0.339180,0.482749,0.946005,0.000000,0.281616,0.730991,0.946005,0.000222,0.310392,0.076301,1.000000,0.132322,0.401651,0.021688,0.591980,0.610694,0.100091,0.936684
1.000000,0.017757,0.322638,0.809259,0.773350,0.120979,0.393828,0.377034,1.000000,0.177334,0.432010,0.591153,0.930200,0.000000,0.273344,0.060937,0.997504,0.000000,0.309061,0.001365,1.000000,0.000000,0.310392,0.007305,1.000000,0.000000,0.310392,0.004337,0.781240,0.000000,0.193806,0.113401,1.000000,0.047254,0.342982,0.799535,0.992870,0.000000,0.306592,0.100294,0.945718,0.000000,0.281463,0.434205,0.988990,0.000000,0.310392,0.173141,0.999713,0.041742,0.339180,0.482749,0.946005,0.000000,0.281616,0.730991,0.946005,0.000222,0.310392,0.076301,0.642557,0.647119,0.000377,0.878069
0.976171,0.000000,0.310392,0.982486,1.000000,0.017757,0.322638,0.809259,0.773350,0.120979,0.393828,0.377034,1.000000,0.177334,0.432010,0.591153,0.930200,0.000000,0.273344,0.060937,0.997504,0.000000,0.309061,0.001365,1.000000,0.000000,0.310392,0.007305,1.000000,0.000000,0.310392,0.004337,0.781240,0.000000,0.193806,0.113401,1.000000,0.047254,0.342982,0.799535,0.992870,0.000000,0.306592,0.100294,0.945718,0.000000,0.281463,0.434205,0.988990,0.000000,0.310392,0.173141,0.999713,0.041742,0.339180,0.482749,0.946005,0.000000,0.281616,0.730991,0.653219,0.639906,0.010519,0.885712
0.999146,0.017757,0.322638,0.949606,0.976171,0.000000,0.310392,0.982486,1.000000,0.017757,0.322638,0.809259,0.773350,0.120979,0.393828,0.377034,1.000000,0.177334,0.432010,0.591153,0.930200,0.000000,0.273344,0.060937,0.997504,0.000000,0.309061,0.001365,1.000000,0.000000,0.310392,0.007305,1.000000,0.000000,0.310392,0.004337,0.781240,0.000000,0.193806,0.113401,1.000000,0.047254,0.342982,0.799535,0.992870,0.000000,0.306592,0.100294,0.945718,0.000000,0.281463,0.434205,0.988990,0.000000,0.310392,0.173141,0.999713,0.041742,0.339180,0.482749,0.653219,0.647119,0.000377,0.878069
0.976171,0.000000,0.310392,0.983372,0.999146,0.017757,0.322638,0.949606,0.976171,0.000000,0.310392,0.982486,1.000000,0.017757,0.322638,0.809259,0.773350,0.120979,0.393828,0.377034,1.000000,0.177334,0.432010,0.591153,0.930200,0.000000,0.273344,0.060937,0.997504,0.000000,0.309061,0.001365,1.000000,0.000000,0.310392,0.007305,1.000000,0.000000,0.310392,0.004337,0.781240,0.000000,0.193806,0.113401,1.000000,0.047254,0.342982,0.799535,0.992870,0.000000,0.306592,0.100294,0.945718,0.000000,0.281463,0.434205,0.988990,0.000000,0.310392,0.173141,0.642500,0.700681,0.010519,0.885616
0.914151,0.000000,0.264639,0.024560,0.976171,0.000000,0.310392,0.983372,0.999146,0.017757,0.322638,0.949606,0.976171,0.000000,0.310392,0.982486,1.000000,0.017757,0.322638,0.809259,0.773350,0.120979,0.393828,0.377034,1.000000,0.177334,0.432010,0.591153,0.930200,0.000000,0.273344,0.060937,0.997504,0.000000,0.309061,0.001365,1.000000,0.000000,0.310392,0.007305,1.000000,0.000000,0.310392,0.004337,0.781240,0.000000,0.193806,0.113401,1.000000,0.047254,0.342982,0.799535,0.992870,0.000000,0.306592,0.100294,0.945718,0.000000,0.281463,0.434205,0.633552,0.635154,0.057375,0.926844
0.864783,0.000000,0.238329,0.123894,0.914151,0.000000,0.264639,0.024560,0.976171,0.000000,0.310392,0.983372,0.999146,0.017757,0.322638,0.949606,0.976171,0.000000,0.310392,0.982486,1.000000,0.017757,0.322638,0.809259,0.773350,0.120979,0.393828,0.377034,1.000000,0.177334,0.432010,0.591153,0.930200,0.000000,0.273344,0.060937,0.997504,0.000000,0.309061,0.001365,1.000000,0.000000,0.310392,0.007305,1.000000,0.000000,0.310392,0.004337,0.781240,0.000000,0.193806,0.113401,1.000000,0.047254,0.342982,0.799535,0.992870,0.000000,0.306592,0.100294,0.611910,0.629368,0.154324,0.999905
1.000000,0.235757,0.472835,0.378063,0.864783,0.000000,0.238329,0.123894,0.914151,0.000000,0.264639,0.024560,0.976171,0.000000,0.310392,0.983372,0.999146,0.017757,0.322638,0.949606,0.976171,0.000000,0.310392,0.982486,1.000000,0.017757,0.322638,0.809259,0.773350,0.120979,0.393828,0.377034,1.000000,0.177334,0.432010,0.591153,0.930200,0.000000,0.273344,0.060937,0.997504,0.000000,0.309061,0.001365,1.000000,0.000000,0.310392,0.007305,1.000000,0.000000,0.310392,0.004337,0.781240,0.000000,0.193806,0.113401,1.000000,0.047254,0.342982,0.799535,0.550976,0.588788,0.000000,0.883606
1.000000,0.000000,0.310392,0.721144,1.000000,0.235757,0.472835,0.378063,0.864783,0.000000,0.238329,0.123894,0.914151,0.000000,0.264639,0.024560,0.976171,0.000000,0.310392,0.983372,0.999146,0.017757,0.322638,0.949606,0.976171,0.000000,0.310392,0.982486,1.000000,0.017757,0.322638,0.809259,0.773350,0.120979,0.393828,0.377034,1.000000,0.177334,0.432010,0.591153,0.930200,0.000000,0.273344,0.060937,0.997504,0.000000,0.309061,0.001365,1.000000,0.000000,0.310392,0.007305,1.000000,0.000000,0.310392,0.004337,0.781240,0.000000,0.193806,0.113401,0.608906,0.643819,0.081181,0.887204
1.000000,0.000000,0.310392,0.000014,1.000000,0.000000,0.310392,0.721144,1.000000,0.235757,0.472835,0.378063,0.864783,0.000000,0.238329,0.123894,0.914151,0.000000,0.264639,0.024560,0.976171,0.000000,0.310392,0.983372,0.999146,0.017757,0.322638,0.949606,0.976171,0.000000,0.310392,0.982486,1.000000,0.017757,0.322638,0.809259,0.773350,0.120979,0.393828,0.377034,1.000000,0.177334,0.432010,0.591153,0.930200,0.000000,0.273344,0.060937,0.997504,0.000000,0.309061,0.001365,1.000000,0.000000,0.310392,0.007305,1.000000,0.000000,0.310392,0.004337,0.648563,0.619829,0.092239,0.887204
1.000000,0.000000,0.310392,0.204997,1.000000,0.000000,0.310392,0.000014,1.000000,0.000000,0.310392,0.721144,1.000000,0.235757,0.472835,0.378063,0.864783,0.000000,0.238329,0.123894,0.914151,0.000000,0.264639,0.024560,0.976171,0.000000,0.310392,0.983372,0.999146,0.017757,0.322638,0.949606,0.976171,0.000000,0.310392,0.982486,1.000000,0.017757,0.322638,0.809259,0.773350,0.120979,0.393828,0.377034,1.000000,0.177334,0.432010,0.591153,0.930200,0.000000,0.273344,0.060937,0.997504,0.000000,0.309061,0.001365,1.000000,0.000000,0.310392,0.007305,0.608412,0.598137,0.233736,0.887204
1.000000,0.000000,0.310392,0.003931,1.000000,0.000000,0.310392,0.204997,1.000000,0.000000,0.310392,0.000014,1.000000,0.000000,0.310392,0.721144,1.000000,0.235757,0.472835,0.378063,0.864783,0.000000,0.238329,0.123894,0.914151,0.000000,0.264639,0.024560,0.976171,0.000000,0.310392,0.983372,0.999146,0.017757,0.322638,0.949606,0.976171,0.000000,0.310392,0.982486,1.000000,0.017757,0.322638,0.809259,0.773350,0.120979,0.393828,0.377034,1.000000,0.177334,0.432010,0.591153,0.930200,0.000000,0.273344,0.060937,0.997504,0.000000,0.309061,0.001365,0.594659,0.631797,0.245705,0.887204
1.000000,0.000000,0.310392,0.000400,1.000000,0.000000,0.310392,0.003931,1.000000,0.000000,0.310392,0.204997,1.000000,0.000000,0.310392,0.000014,1.000000,0.000000,0.310392,0.721144,1.000000,0.235757,0.472835,0.378063,0.864783,0.000000,0.238329,0.123894,0.914151,0.000000,0.264639,0.024560,0.976171,0.000000,0.310392,0.983372,0.999146,0.017757,0.322638,0.949606,0.976171,0.000000,0.310392,0.982486,1.000000,0.017757,0.322638,0.809259,0.773350,0.120979,0.393828,0.377034,1.000000,0.177334,0.432010,0.591153,0.930200,0.000000,0.273344,0.060937,0.610282,0.570034,0.385539,0.937015
0.927200,0.000000,0.271594,0.071749,1.000000,0.000000,0.310392,0.000400,1.000000,0.000000,0.310392,0.003931,1.000000,0.000000,0.310392,0.204997,1.000000,0.000000,0.310392,0.000014,1.000000,0.000000,0.310392,0.721144,1.000000,0.235757,0.472835,0.378063,0.864783,0.000000,0.238329,0.123894,0.914151,0.000000,0.264639,0.024560,0.976171,0.000000,0.310392,0.983372,0.999146,0.017757,0.322638,0.949606,0.976171,0.000000,0.310392,0.982486,1.000000,0.017757,0.322638,0.809259,0.773350,0.120979,0.393828,0.377034,1.000000,0.177334,0.432010,0.591153,0.641162,0.649990,0.419928,0.961198
1.000000,0.000000,0.310392,0.161217,0.927200,0.000000,0.271594,0.071749,1.000000,0.000000,0.310392,0.000400,1.000000,0.000000,0.310392,0.003931,1.000000,0.000000,0.310392,0.204997,1.000000,0.000000,0.310392,0.000014,1.000000,0.000000,0.310392,0.721144,1.000000,0.235757,0.472835,0.378063,0.864783,0.000000,0.238329,0.123894,0.914151,0.000000,0.264639,0.024560,0.976171,0.000000,0.310392,0.983372,0.999146,0.017757,0.322638,0.949606,0.976171,0.000000,0.310392,0.982486,1.000000,0.017757,0.322638,0.809259,0.773350,0.120979,0.393828,0.377034,0.609592,0.605350,0.321741,0.887204
1.000000,0.000000,0.310392,0.761016,1.000000,0.000000,0.310392,0.161217,0.927200,0.000000,0.271594,0.071749,1.000000,0.000000,0.310392,0.000400,1.000000,0.000000,0.310392,0.003931,1.000000,0.000000,0.310392,0.204997,1.000000,0.000000,0.310392,0.000014,1.000000,0.000000,0.310392,0.721144,1.000000,0.235757,0.472835,0.378063,0.864783,0.000000,0.238329,0.123894,0.914151,0.000000,0.264639,0.024560,0.976171,0.000000,0.310392,0.983372,0.999146,0.017757,0.322638,0.949606,0.976171,0.000000,0.310392,0.982486,1.000000,0.017757,0.322638,0.809259,0.609592,0.663906,0.335458,0.887204
0.888810,0.090446,0.251134,0.549470,1.000000,0.000000,0.310392,0.761016,1.000000,0.000000,0.310392,0.161217,0.927200,0.000000,0.271594,0.071749,1.000000,0.000000,0.310392,0.000400,1.000000,0.000000,0.310392,0.003931,1.000000,0.000000,0.310392,0.204997,1.000000,0.000000,0.310392,0.000014,1.000000,0.000000,0.310392,0.721144,1.000000,0.235757,0.472835,0.378063,0.864783,0.000000,0.238329,0.123894,0.914151,0.000000,0.264639,0.024560,0.976171,0.000000,0.310392,0.983372,0.999146,0.017757,0.322638,0.949606,0.976171,0.000000,0.310392,0.982486,0.587580,0.582055,0.437233,0.961178
1.000000,0.000000,0.310392,0.177740,0.888810,0.090446,0.251134,0.549470,1.000000,0.000000,0.310392,0.761016,1.000000,0.000000,0.310392,0.161217,0.927200,0.000000,0.271594,0.071749,1.000000,0.000000,0.310392,0.000400,1.000000,0.000000,0.310392,0.003931,1.000000,0.000000,0.310392,0.204997,1.000000,0.000000,0.310392,0.000014,1.000000,0.000000,0.310392,0.721144,1.000000,0.235757,0.472835,0.378063,0.864783,0.000000,0.238329,0.123894,0.914151,0.000000,0.264639,0.024560,0.976171,0.000000,0.310392,0.983372,0.999146,0.017757,0.322638,0.949606,0.587580,0.642260,0.409406,1.000000
0.889806,0.000000,0.251665,0.628586,1.000000,0.000000,0.310392,0.177740,0.888810,0.090446,0.251134,0.549470,1.000000,0.000000,0.310392,0.761016,1.000000,0.000000,0.310392,0.161217,0.927200,0.000000,0.271594,0.071749,1.000000,0.000000,0.310392,0.000400,1.000000,0.000000,0.310392,0.003931,1.000000,0.000000,0.310392,0.204997,1.000000,0.000000,0.310392,0.000014,1.000000,0.000000,0.310392,0.721144,1.000000,0.235757,0.472835,0.378063,0.864783,0.000000,0.238329,0.123894,0.914151,0.000000,0.264639,0.024560,0.976171,0.000000,0.310392,0.983372,0.616908,0.648414,0.424114,1.000000
0.990031,0.000000,0.305079,0.627868,0.889806,0.000000,0.251665,0.628586,1.000000,0.000000,0.310392,0.177740,0.888810,0.090446,0.251134,0.549470,1.000000,0.000000,0.310392,0.761016,1.000000,0.000000,0.310392,0.161217,0.927200,0.000000,0.271594,0.071749,1.000000,0.000000,0.310392,0.000400,1.000000,0.000000,0.310392,0.003931,1.000000,0.000000,0.310392,0.204997,1.000000,0.000000,0.310392,0.000014,1.000000,0.000000,0.310392,0.721144,1.000000,0.235757,0.472835,0.378063,0.864783,0.000000,0.238329,0.123894,0.914151,0.000000,0.264639,0.024560,0.651071,0.664605,0.383941,0.966764
0.707734,0.000000,0.154632,0.731678,0.990031,0.000000,0.305079,0.627868,0.889806,0.000000,0.251665,0.628586,1.000000,0.000000,0.310392,0.177740,0.888810,0.090446,0.251134,0.549470,1.000000,0.000000,0.310392,0.761016,1.000000,0.000000,0.310392,0.161217,0.927200,0.000000,0.271594,0.071749,1.000000,0.000000,0.310392,0.000400,1.000000,0.000000,0.310392,0.003931,1.000000,0.000000,0.310392,0.204997,1.000000,0.000000,0.310392,0.000014,1.000000,0.000000,0.310392,0.721144,1.000000,0.235757,0.472835,0.378063,0.864783,0.000000,0.238329,0.123894,0.704892,0.683144,0.439942,1.000000
0.974987,0.000000,0.297061,0.962127,0.707734,0.000000,0.154632,0.731678,0.990031,0.000000,0.305079,0.627868,0.889806,0.000000,0.251665,0.628586,1.000000,0.000000,0.310392,0.177740,0.888810,0.090446,0.251134,0.549470,1.000000,0.000000,0.310392,0.761016,1.000000,0.000000,0.310392,0.161217,0.927200,0.000000,0.271594,0.071749,1.000000,0.000000,0.310392,0.000400,1.000000,0.000000,0.310392,0.003931,1.000000,0.000000,0.310392,0.204997,1.000000,0.000000,0.310392,0.000014,1.000000,0.000000,0.310392,0.721144,1.000000,0.235757,0.472835,0.378063,0.651860,0.707080,0.520268,1.000000
0.680748,0.000000,0.147185,0.977833,0.974987,0.000000,0.297061,0.962127,0.707734,0.000000,0.154632,0.731678,0.990031,0.000000,0.305079,0.627868,0.889806,0.000000,0.251665,0.628586,1.000000,0.000000,0.310392,0.177740,0.888810,0.090446,0.251134,0.549470,1.000000,0.000000,0.310392,0.761016,1.000000,0.000000,0.310392,0.161217,0.927200,0.000000,0.271594,0.071749,1.000000,0.000000,0.310392,0.000400,1.000000,0.000000,0.310392,0.003931,1.000000,0.000000,0.310392,0.204997,1.000000,0.000000,0.310392,0.000014,1.000000,0.000000,0.310392,0.721144,0.712663,0.788826,0.680725,1.000000
0.959963,0.000000,0.289054,0.343428,0.680748,0.000000,0.147185,0.977833,0.974987,0.000000,0.297061,0.962127,0.707734,0.000000,0.154632,0.731678,0.990031,0.000000,0.305079,0.627868,0.889806,0.000000,0.251665,0.628586,1.000000,0.000000,0.310392,0.177740,0.888810,0.090446,0.251134,0.549470,1.000000,0.000000,0.310392,0.761016,1.000000,0.000000,0.310392,0.161217,0.927200,0.000000,0.271594,0.071749,1.000000,0.000000,0.310392,0.000400,1.000000,0.000000,0.310392,0.003931,1.000000,0.000000,0.310392,0.204997,1.000000,0.000000,0.310392,0.000014,0.720615,0.748448,0.545009,1.000000
0.833890,0.000000,0.310239,0.555257,0.959963,0.000000,0.289054,0.343428,0.680748,0.000000,0.147185,0.977833,0.974987,0.000000,0.297061,0.962127,0.707734,0.000000,0.154632,0.731678,0.990031,0.000000,0.305079,0.627868,0.889806,0.000000,0.251665,0.628586,1.000000,0.000000,0.310392,0.177740,0.888810,0.090446,0.251134,0.549470,1.000000,0.000000,0.310392,0.761016,1.000000,0.000000,0.310392,0.161217,0.927200,0.000000,0.271594,0.071749,1.000000,0.000000,0.310392,0.000400,1.000000,0.000000,0.310392,0.003931,1.000000,0.000000,0.310392,0.204997,0.720671,0.748663,0.527259,1.000000
0.994821,0.128310,0.398884,0.694538,0.833890,0.000000,0.310239,0.555257,0.959963,0.000000,0.289054,0.343428,0.680748,0.000000,0.147185,0.977833,0.974987,0.000000,0.297061,0.962127,0.707734,0.000000,0.154632,0.731678,0.990031,0.000000,0.305079,0.627868,0.889806,0.000000,0.251665,0.628586,1.000000,0.000000,0.310392,0.177740,0.888810,0.090446,0.251134,0.549470,1.000000,0.000000,0.310392,0.761016,1.000000,0.000000,0.310392,0.161217,0.927200,0.000000,0.271594,0.071749,1.000000,0.000000,0.310392,0.000400,1.000000,0.000000,0.310392,0.003931,0.750284,0.752299,0.453522,0.944527
